SUBJECT_CUI,PREDICATE,OBJECT_CUI
C1881129,TREATS,C0030920
C1881172,TREATS,C0152101
C1881172,TREATS,C0149911
C1881267,TREATS,C4725841
C1881268,TREATS,C0149925
C1881339,TREATS,C0030567
C1881346,TREATS,C0278764
C1881346,TREATS,C0279591
C1881347,TREATS,C0598766
C1881347,TREATS,C0279591
C1881348,TREATS,C0278879
C1881348,TREATS,C1562312
C1881350,TREATS,C0027661
C1881360,TREATS,C0031511
C1881367,TREATS,C0026764
C1881372,TREATS,C0013221
C1881381,TREATS,C0005967
C0456979,TREATS,C0220597
C1881497,TREATS,C0940978
C1881498,TREATS,C0027651
C1881501,TREATS,C0026764
C1881503,TREATS,C0699885
C1881510,TREATS,C0278764
C1881510,TREATS,C0553580
C1881785,TREATS,C0023434
C1881785,TREATS,C0024305
C1881785,TREATS,C1961102
C1881787,TREATS,C0003615
C1881787,TREATS,C0004669
C1881787,TREATS,C0014836
C1881787,TREATS,C0015967
C1881787,TREATS,C0022729
C1881787,TREATS,C0025292
C1881787,TREATS,C0025294
C1881787,TREATS,C0025295
C1881787,TREATS,C0027947
C1881787,TREATS,C0333106
C1881787,TREATS,C3875321
C1881787,TREATS,C0035243
C0085149,TREATS,C0042029
C1881787,TREATS,C0149778
C1881944,TREATS,C0278879
C1881944,TREATS,C0279525
C1881944,TREATS,C1332942
C1881944,TREATS,C1332967
C1881945,TREATS,C0279525
C1882065,TREATS,C0029456
C1882065,TREATS,C0149911
C1882115,USES,C3897943
C0599724,USES,C1709846
C1882115,USES,C4553172
C1882127,TREATS,C1516213
C1882128,TREATS,C0220644
C1882129,TREATS,C0220644
C1882130,TREATS,C0220644
C1882131,TREATS,C0079772
C1882138,TREATS,C0026769
C1882138,TREATS,C0030705
C1882138,TREATS,C0751964
C1882250,TREATS,C1960398
C1882251,TREATS,C0677725
C1882251,TREATS,C5239396
C1882252,TREATS,C0018671
C1882253,TREATS,C0278791
C1882253,TREATS,C0854802
C1882255,TREATS,C0149925
C1882257,TREATS,C1168401
C1882261,TREATS,C0206624
C1882268,TREATS,C0007134
C1882268,TREATS,C1135868
C1882269,TREATS,C0007131
C1882305,TREATS,C0007134
C1882305,TREATS,C0042133
C1882310,TREATS,C0345967
C1882340,TREATS,C0337680
C1882383,TREATS,C0014836
C1882383,TREATS,C0030790
C1882383,TREATS,C0032285
C1882383,TREATS,C0267436
C1882383,TREATS,C0033817
C1882383,TREATS,C0036690
C1882383,TREATS,C0037278
C0085228,TREATS,C0038395
C1882383,TREATS,C0042135
C1882383,TREATS,C0149778
C1882383,TREATS,C0022573
C1882413,TREATS,C0007133
C1882413,TREATS,C0033822
C1882413,TREATS,C0030705
C1882413,TREATS,C0376358
C1882413,TREATS,C0919267
C3179470,TREATS,C4721208
C1882461,TREATS,C0238122
C1882520,TREATS,C1334170
C1882521,TREATS,C0349534
C1882521,TREATS,C4721414
C1882523,TREATS,C1334170
C1882524,TREATS,C0278530
C1882524,TREATS,C1332977
C1882524,TREATS,C0854867
C1882526,TREATS,C0023434
C1882526,TREATS,C1299240
C1882959,TREATS,C0030201
C1883053,TREATS,C0009806
C1883053,TREATS,C0085682
C1883054,TREATS,C0009806
C1883054,TREATS,C0085682
C1883055,TREATS,C0751448
C1883164,TREATS,C0220597
C1883256,TREATS,C0030705
C1883257,TREATS,C0853879
C1883258,TREATS,C1960398
C1883259,TREATS,C0005684
C1883259,TREATS,C0494165
C1883286,TREATS,C0026764
C1883287,TREATS,C3658267
C1883287,TREATS,C0855138
C1883309,TREATS,C0023437
C1883309,TREATS,C0030521
C1883309,TREATS,C2239176
C1883309,TREATS,C0033860
C1883309,TREATS,C0279543
C1883418,TREATS,C0030705
C1883514,TREATS,C0220611
C1883515,TREATS,C3536893
C1883520,TREATS,C0855197
C1883521,TREATS,C1332190
C1883527,TREATS,C0855197
C1883534,TREATS,C0220611
C1883537,TREATS,C0007131
C1279393,TREATS,C0853879
C1883559,COEXISTS_WITH,C4050026
C1883583,TREATS,C0870602
C1883659,TREATS,C0220597
C1883662,TREATS,C0024305
C1883664,TREATS,C0278530
C1883664,TREATS,C0855082
C1883698,TREATS,C2945767
C1947983,TREATS,C0023434
C1948028,TREATS,C0036220
C1948030,TREATS,C0149925
C1948034,TREATS,C0026764
C1948068,TREATS,C0079774
C1948374,TREATS,C0004096
C1948374,TREATS,C0035457
C1948374,TREATS,C2607914
C0248719,TREATS,C0009766
C1950681,TREATS,C0003864
C1950681,TREATS,C0747845
C0123091,TREATS,C0004096
C1950816,TREATS,C0035457
C1955474,TREATS,C0024305
C1955474,TREATS,C0026764
C1955907,ASSOCIATED_WITH,C3495559
C1956064,TREATS,C0259931
C1956064,USES,C0720718
C1956078,PREVENTS,C0001122
C0394364,STIMULATES,C0043240
C1956078,TREATS,C0030705
C1956078,USES,C0009653
C1956080,TREATS,C0030705
C1956108,ASSOCIATED_WITH,C0012634
C1956108,INTERACTS_WITH,C3887843
C1956108,INTERACTS_WITH,C2985398
C1956280,TREATS,C0026946
C1956280,TREATS,C0040247
C1956280,TREATS,C0040252
C1956280,TREATS,C0040259
C1956280,TREATS,C1384589
C1956497,TREATS,C0021099
C1956962,TREATS,C1608408
C1957370,TREATS,C1720498
C1958126,TREATS,C0011860
C1958569,TREATS,C0020538
C1959590,TREATS,C0002871
C1959590,TREATS,C0029921
C1960121,TREATS,C0009663
C1960121,TREATS,C0343730
C1960687,TREATS,C0030705
C1960816,TREATS,C0028754
C1960816,TREATS,C0028756
C1960816,TREATS,C0030705
C1960918,TREATS,C0243000
C1961039,TREATS,C0007131
C1961039,TREATS,C0036220
C1961039,TREATS,C0919267
C1961039,TREATS,C1458155
C1961768,TREATS,C0030705
C1963076,COEXISTS_WITH,C0021368
C1963724,TREATS,C0001175
C1963724,TREATS,C0008059
C1963724,TREATS,C0019682
C1963724,TREATS,C0019693
C1963724,TREATS,C0027361
C0404413,TREATS,C0030705
C1963724,TREATS,C0439663
C0377625,USES,C0674428
C0186623,USES,C1704930
C1963724,USES,C0081181
C1963758,TREATS,C0871463
C1964029,PREVENTS,C0009566
C1964029,TREATS,C0008059
C0001566,TREATS,C0021270
C1964029,TREATS,C0680398
C1964029,TREATS,C0030705
C1964029,TREATS,C0038436
C1964029,TREATS,C0524528
C1964257,USES,C0039763
C1964257,USES,C0026019
C1964257,USES,C0026020
C1964257,USES,C0392276
C0260239,USES,C0262880
C1964257,USES,C0678118
C1965895,TREATS,C0022602
C1966347,TREATS,C0005586
C1966347,TREATS,C0011581
C1966347,TREATS,C0038436
C1966347,TREATS,C0149654
C1966407,TREATS,C0019693
C1968515,USES,C0016126
C1970415|79068,ASSOCIATED_WITH,C0028754
C1996349,TREATS,C0031485
C1997549,TREATS,C0011881
C1997883,TREATS,C0008059
C1997883,TREATS,C0282002
C1997883,TREATS,C0030705
C1997883,TREATS,C0264490
C1997883,TREATS,C1720538
C1956078,TREATS,C5203670
C1998098,TREATS,C0026764
C0379200,TREATS,C0079773
C1999216,ASSOCIATED_WITH,C0006826
C1999216,ASSOCIATED_WITH,C0007131
C1999216,ASSOCIATED_WITH,C0027651
C1999216,AUGMENTS,C0020517
C1999216,DISRUPTS,C0004391
C0034987,DISRUPTS,C0018270
C1999216,DISRUPTS,C0031715
C1999216,DISRUPTS,C0162638
C1999216,DISRUPTS,C0596290
C1999216,DISRUPTS,C0023481
C1999216,STIMULATES,C3529078
C0597421,TREATS,C0030705
C1880226,TREATS,C0085096
C1999375,TREATS,C0948089
C1999375,TREATS,C0027868
C0068353,TREATS,C0002395
C0064079,TREATS,C0002878
C1999896,TREATS,C0013386
C4291321,TREATS,C0042875
C0120447,TREATS,C0005586
C0724655,TREATS,C0036341
C0008196,TREATS,C0236780
C2000088,TREATS,C0338873
C2000088,TREATS,C0525046
C2000145,TREATS,C0020542
C2000145,TREATS,C0030705
C2000145,TREATS,C0034902
C0015528,TREATS,C0009806
C2000261,TREATS,C0270549
C1527432|3576,TREATS,C0267509
C2000261,TREATS,C0040147
C2001271,TREATS,C0030193
C2001521,TREATS,C0004623
C2001521,TREATS,C0004626
C2001521,TREATS,C0014836
C2001521,TREATS,C0013418
C2001521,TREATS,C0342907
C2001521,TREATS,C0038160
C2001521,TREATS,C0038395
C2001521,TREATS,C0149778
C5573822,TREATS,C0014836
C2001525,TREATS,C1135191
C2001525,TREATS,C0032285
C2001525,TREATS,C0035468
C2001525,TREATS,C0037278
C2001525,TREATS,C0038160
C2001525,TREATS,C0149521
C2001525,TREATS,C0276026
C2001525,TREATS,C0276089
C0795674,TREATS,C0343402
C2001525,TREATS,C0157749
C2001525,TREATS,C1318973
C2001525,TREATS,C2349530
C2001572,TREATS,C0004238
C2001856,TREATS,C0026764
C2001856,TREATS,C0030705
C2001856,TREATS,C2349261
C0065432,TREATS,C0030705
C2001867,TREATS,C0750151
C2001867,TREATS,C0854135
C2003424,TREATS,C4324621
C2003424,TREATS,C0153225
C2003424,TREATS,C0030705
C0126177,TREATS,C0036341
C0055447,TREATS,C0525046
C2003424,TREATS,C1269683
C2004459,TREATS,C0007113
C2004459,TREATS,C0030705
C2013365,TREATS,C0022735
C2026796,TREATS,C0030705
C2026796,TREATS,C0149645
C2033062,TREATS,C0030705
C2037866,TREATS,C1516213
C2045867,TREATS,C0008350
C2051503,TREATS,C0030705
C2091299,TREATS,C0030705
C2091299,TREATS,C0520679
C2095755,TREATS,C0030705
C2111393,TREATS,C0871463
C2111517,TREATS,C0030705
C2144940,TREATS,C0030705
C2169144,TREATS,C0206194
C2183766,TREATS,C0581358
C2188405,TREATS,C0206194
C2193200,TREATS,C0858354
C2224569,TREATS,C0206193
C2239176,COEXISTS_WITH,C0008526
C2239176,COEXISTS_WITH,C0524909
C2239176,COEXISTS_WITH,C1623038
C2240523,TREATS,C0019080
C2241271,TREATS,C0020538
C2241271,TREATS,C0080274
C2241271,TREATS,C2937421
C2242456,COEXISTS_WITH,C0237820
C2242529,TREATS,C2986665
C2242529,TREATS,C0030705
C2242551,TREATS,C0030705
C2242628,TREATS,C0014852
C2242628,TREATS,C1275126
C2242628,TREATS,C0021390
C2242628,TREATS,C0022104
C2242628,TREATS,C0026809
C2242628,TREATS,C0871463
C2242628,TREATS,C0343386
C2242628,TREATS,C1457887
C2266930,TREATS,C0398350
C2266931,TREATS,C0004623
C2266932,TREATS,C0149782
C2266932,TREATS,C0033740
C2266935,TREATS,C0004623
C2266945,TREATS,C0010823
C2266946,TREATS,C3203356
C2266947,TREATS,C1609535
C2266948,TREATS,C0019693
C2266949,TREATS,C0026946
C2266950,TREATS,C0338480
C2266953,TREATS,C0021400
C2266956,TREATS,C0041325
C2266956,TREATS,C0241910
C2266958,TREATS,C0004623
C2266959,TREATS,C1275317
C2266960,TREATS,C0004623
C2266961,TREATS,C0043167
C2266962,TREATS,C0398370
C2266963,TREATS,C0269658
C2266964,TREATS,C0022578
C2266966,TREATS,C0004623
C2266967,TREATS,C0004623
C2266968,TREATS,C0026918
C2266969,TREATS,C0002965
C2266970,TREATS,C0023381
C0065527,TREATS,C0004623
C2266971,TREATS,C0026946
C2266971,TREATS,C0033740
C2266972,TREATS,C0004623
C2266972,TREATS,C0239981
C2266973,TREATS,C0026918
C2266974,TREATS,C0026946
C2266976,TREATS,C1301422
C2266977,TREATS,C0275555
C2266978,TREATS,C0206526
C2266982,TREATS,C0004623
C2267040,TREATS,C0019693
C2267047,TREATS,C1704431
C2267074,TREATS,C0019163
C2315497,TREATS,C0270611
C2316164,TREATS,C0206193
C2316164,TREATS,C0153467
C0063841,TREATS,C0341823
C2316164,TREATS,C0919267
C2316164,TREATS,C1140680
C2316164,TREATS,C4721208
C2316497,TREATS,C0011581
C2316497,TREATS,C0040336
C2316497,TREATS,C1263846
C2343589,TREATS,C0021368
C1367721|1950,TREATS,C0950123
C2343589,TREATS,C2316212
C2343849,TREATS,C0032914
C2343849,TREATS,C0149871
C2343853,TREATS,C0085606
C2343853,TREATS,C0150045
C2343853,TREATS,C0403643
C2343854,TREATS,C0150045
C2343921,TREATS,C0009806
C2346650,TREATS,C0009782
C2346650,TREATS,C0030705
C0771957,TREATS,C0026764
C2346801,TREATS,C0030705
C2346801,TREATS,C1519670
C2346836,TREATS,C0030705
C2346836,TREATS,C0686068
C0005330,TREATS,C0009806
C2346927,TREATS,C0013395
C2346927,TREATS,C0018834
C2346970,TREATS,C0025320
C0700549,TREATS,C0029458
C2346970,TREATS,C0600142
C2347109,COEXISTS_WITH,C0043047
C2347109,COEXISTS_WITH,C1550678
C2347168,TREATS,C0030705
C1304879,TREATS,C1135868
C2347624,TREATS,C0026764
C2347624,TREATS,C0030705
C2347624,TREATS,C0278620
C2347779,TREATS,C0020538
C2347900,TREATS,C0030705
C2347900,USES,C0009079
C2348066,TREATS,C0004238
C2348066,TREATS,C0175989
C2348241,TREATS,C0009766
C2348248,TREATS,C1968804
C2348248,TREATS,C0017168
C0025382,TREATS,C0018834
C0031617,TREATS,C0030920
C2348248,TREATS,C0267055
C2348308,TREATS,C1623040
C2348331,TREATS,C1516213
C2348331,USES,C0678941
C2348363,TREATS,C1135868
C2348364,TREATS,C0086692
C2348593,TREATS,C0018801
C2348593,TREATS,C0032024
C2348751,TREATS,C1269683
C2349722,TREATS,C4304779
C2349722,TREATS,C0037379
C2349722,TREATS,C4076057
C0038897,TREATS,C5439003
C2349740,TREATS,C0700061
C2349941,TREATS,C0742343
C2350089,TREATS,C0030193
C2350239,TREATS,C0206194
C2350281,USES,C0026024
C0013839,USES,C1719039
C2350393,USES,C0009924
C2350432,TREATS,C0011581
C2350432,TREATS,C0014544
C2350432,TREATS,C0030705
C4763596,TREATS,C1096063
C2350439,COEXISTS_WITH,C3536832
C2350439,DISRUPTS,C0018270
C2350499,USES,C1511790
C2350656,TREATS,C0018099
C2350866,TREATS,C0023827
C2350866,TREATS,C0870602
C2350866,TREATS,C0278488
C2350866,TREATS,C3897752
C2350948,TREATS,C0028754
C2351038,TREATS,C0030705
C2351038,TREATS,C2239176
C2351042,TREATS,C0004623
C0242451,TREATS,C0009768
C2351042,TREATS,C0033740
C2352806,TREATS,C0853879
C2353244,TREATS,C0572583
C2353893,TREATS,C0003872
C2353893,TREATS,C0003873
C2353893,TREATS,C0005956
C2353893,TREATS,C0337680
C2353893,TREATS,C0038013
C2353951,TREATS,C0011860
C2353951,TREATS,C0018801
C2353951,TREATS,C0870668
C2353951,TREATS,C0743400
C2353951,TREATS,C0008677
C2362565,TREATS,C0030705
C2363670,USES,C1268551
C2363670,USES,C0042210
C2363670,USES,C0336791
C2363923,TREATS,C0030705
C2364481,TREATS,C1862939
C4683810,TREATS,C0272293
C2364481,TREATS,C0398650
C2366367,TREATS,C0524702
C2368865,TREATS,C0013221
C2369149,TREATS,C0010037
C2584460,TREATS,C0030705
C2584460,TREATS,C4551472
C2584683,TREATS,C0870668
C2586675,TREATS,C0020443
C2586675,TREATS,C0017572
C2586675,TREATS,C0020474
C2586675,TREATS,C0406632
C2586675,TREATS,C0035372
C2586675,TREATS,C0473527
C2587184,TREATS,C0456065
C2587184,TREATS,C0460048
C2587204,TREATS,C0040136
C2599893,TREATS,C0030705
C2603343,USES,C0810606
C0681841,USES,C0009429
C2603343,USES,C0175736
C2603343,USES,C0017296
C2603343,USES,C0021102
C2603343,USES,C0021107
C2603343,USES,C0150238
C0681919,USES,C0025080
C0010362,USES,C0026339
C2603343,USES,C0032520
C2603343,USES,C0013794
C2603343,USES,C0040736
C2603343,USES,C0040808
C2603343,USES,C0042196
C2603343,USES,C0085104
C2603343,USES,C0086153
C0242624,USES,C0087111
C2603343,USES,C0152060
C2603343,USES,C0162789
C2603343,USES,C0162801
C0282460,USES,C0178951
C2603343,USES,C0182400
C2603343,USES,C0183115
C2603343,USES,C0183210
C2603343,USES,C0183309
C2603343,USES,C0085559
C2603343,USES,C0185115
C0205664,USES,C0199176
C2603343,USES,C0204727
C2603343,USES,C0243077
C2603343,USES,C0262878
C0242624,USES,C0281163
C2603343,USES,C0338248
C2603343,USES,C0376432
C2603343,USES,C0436548
C2603343,USES,C0450442
C1709323,USES,C0520251
C0887961,USES,C0520484
C2603343,USES,C0019063
C0010995,USES,C0543467
C2603343,USES,C0547070
C2603343,USES,C0599161
C0282460,USES,C0599748
C2603343,USES,C0600364
C2603343,USES,C1280903
C2603343,USES,C1720823
C2603343,USES,C1513384
C2603343,USES,C1514628
C2603343,USES,C0079318
C2826346,USES,C1550600
C2603343,USES,C1709846
C2603343,USES,C0221902
C2603343,USES,C2350277
C2603343,USES,C3831111
C2603343,USES,C3640076
C2603343,USES,C3640077
C2603343,USES,C3896696
C0009085,USES,C3897601
C2603343,USES,C4086963
C2603343,USES,C4687476
C0033522,USES,C5392992
C2603343,USES,C5392994
C2603343,USES,C5417695
C2604307,TREATS,C0007131
C2604635,TREATS,C0020474
C2604635,TREATS,C0158328
C2605784,TREATS,C0007873
C2605855,TREATS,C0019196
C2605855,TREATS,C0524910
C2606556,TREATS,C0038940
C2606556,TREATS,C0030705
C2606556,TREATS,C2973725
C2606637,TREATS,C0019693
C2607219,TREATS,C0002736
C2607479,TREATS,C0011860
C2607621,TREATS,C1263846
C2607621,TREATS,C0030567
C2607750,TREATS,C0162568
C2607886,TREATS,C1516213
C1321598,TREATS,C0376358
C2607886,TREATS,C3658267
C2607886,TREATS,C4721208
C2608038,TREATS,C0019621
C2608038,TREATS,C0598766
C2608107,TREATS,C0040034
C2608114,TREATS,C0871463
C2608320,PREVENTS,C0032914
C2608320,TREATS,C0030705
C2681660|57721,INTERACTS_WITH,C1424999|56339
C2684343,TREATS,C0020517
C2684348,TREATS,C0020517
C2684757,TREATS,C0020517
C2697593,TREATS,C0002395
C2697593,TREATS,C0002878
C2697593,TREATS,C0013386
C0872971,TREATS,C0042875
C2697594,TREATS,C0002395
C2697594,TREATS,C0032269
C2697594,TREATS,C0013386
C0016302,TREATS,C0042875
C2697666,USES,C0009407
C2697666,USES,C0014441
C2697666,USES,C0181209
C2697674,TREATS,C0001175
C2697837,TREATS,C0042769
C2697837,TREATS,C0014836
C2697837,TREATS,C0019151
C2697837,TREATS,C0162823
C2697837,TREATS,C0026918
C2697837,TREATS,C0033700
C2697837,TREATS,C0035243
C2697837,TREATS,C0162429
C2697837,TREATS,C0085394
C2697942,TREATS,C0028754
C2697950,TREATS,C0005586
C2697950,TREATS,C0036341
C2697950,TREATS,C1269683
C2697961,TREATS,C0206735
C2697961,TREATS,C1319315
C2697961,TREATS,C0030705
C2697961,TREATS,C0008153
C0028215,TREATS,C0024473
C2698057,TREATS,C0011860
C2698152,TREATS,C0740344
C2698183,TREATS,C0042029
C2698183,TREATS,C0040038
C2698195,TREATS,C0020443
C2698195,TREATS,C0010043
C2698195,TREATS,C0043459
C2698195,TREATS,C1956346
C2698220,TREATS,C0002986
C2698221,TREATS,C0011633
C2698280,TREATS,C0242350
C2698290,TREATS,C0020538
C2698291,TREATS,C1692886
C2698292,TREATS,C0008149
C2698292,TREATS,C0018482
C2698292,TREATS,C0026919
C2698292,TREATS,C0520679
C2698292,TREATS,C0032302
C2698292,TREATS,C0401149
C0771903,TREATS,C0038160
C2698292,TREATS,C0038395
C2698292,TREATS,C0040425
C2698292,TREATS,C0041976
C2698292,TREATS,C0085396
C2698371,TREATS,C0009766
C2698385,TREATS,C1960639
C2698448,TREATS,C0850149
C2698647,TREATS,C0005586
C2698647,TREATS,C0033975
C2698647,TREATS,C0036341
C3255861,TREATS,C0001144
C2698682,TREATS,C0006035
C2698682,TREATS,C0007286
C2698682,TREATS,C0018081
C2698682,TREATS,C0002418
C2698682,TREATS,C0026936
C2698682,TREATS,C0032749
C2698682,TREATS,C0038354
C0724658,TREATS,C0039128
C2698682,TREATS,C0085426
C2698692,TREATS,C0023434
C2698692,TREATS,C0023448
C2698692,TREATS,C0024301
C2698692,TREATS,C0302592
C2698692,TREATS,C0855095
C2698706,TREATS,C0007112
C2698764,TREATS,C0014544
C2698764,TREATS,C0410636
C2698764,TREATS,C0014549
C2698764,TREATS,C0030705
C2698764,TREATS,C0036572
C2698868,TREATS,C0001623
C0771752,TREATS,C0024131
C0025627,TREATS,C0525047
C2698868,TREATS,C1384606
C2699131,TREATS,C0004626
C2699131,TREATS,C0005943
C2699131,TREATS,C0006277
C2699131,TREATS,C0014836
C2699131,TREATS,C0018482
C2699131,TREATS,C0022729
C2699131,TREATS,C0029882
C0770959,TREATS,C0031350
C0700478,TREATS,C0033700
C2699131,TREATS,C0038160
C0068475,TREATS,C0038395
C0085251,TREATS,C0042029
C2699131,TREATS,C0149778
C2699131,TREATS,C0162627
C2699132,TREATS,C0014836
C2699132,TREATS,C0021099
C2699132,TREATS,C0022729
C2699132,TREATS,C0031350
C2699132,TREATS,C0033700
C2699132,TREATS,C0042029
C2699132,TREATS,C0149778
C2699141,TREATS,C0043541
C2699143,TREATS,C0023473
C2699143,TREATS,C1562543
C2699143,TREATS,C0018482
C2699143,TREATS,C0022729
C0301374,TREATS,C0029882
C0054995,TREATS,C0031350
C2699143,TREATS,C0033700
C2699143,TREATS,C0037199
C2699143,TREATS,C0038160
C2699143,TREATS,C0038395
C0132182,TREATS,C0162627
C2699143,TREATS,C0521648
C2699162,TREATS,C0004626
C2699162,TREATS,C0005660
C2699162,TREATS,C0027498
C2699162,TREATS,C0014836
C2699162,TREATS,C0018482
C2699162,TREATS,C0022729
C0282259,TREATS,C0029882
C2699162,TREATS,C0031350
C2699162,TREATS,C0033700
C2699162,TREATS,C0038160
C0543447,TREATS,C0038395
C2699162,TREATS,C0038941
C0077768,TREATS,C0042029
C2699162,TREATS,C0149778
C2699162,TREATS,C0162627
C2699162,TREATS,C0029077
C2699179,TREATS,C0038358
C2699210,TREATS,C0162526
C2699210,TREATS,C0030757
C2699273,TREATS,C0011860
C2699326,TREATS,C0085682
C2699543,TREATS,C0001122
C2699543,TREATS,C0002063
C2699547,TREATS,C0001122
C2699547,TREATS,C0002063
C2699562,TREATS,C0023448
C2699562,TREATS,C0346957
C3252089,TREATS,C1531702
C2699709,TREATS,C1961102
C0066005,TREATS,C0006266
C2699757,TREATS,C0024117
C2699758,TREATS,C0015456
C2699758,TREATS,C0024117
C0008241,TREATS,C0003175
C2699808,TREATS,C0004626
C2699808,TREATS,C0006818
C2699808,TREATS,C0008354
C2699808,TREATS,C0018190
C2699808,TREATS,C0043124
C4291332,TREATS,C0029291
C2699808,TREATS,C0032064
C0043572,TREATS,C0032227
C2699808,TREATS,C0035021
C2699808,TREATS,C0035793
C2699808,TREATS,C0039128
C2699808,TREATS,C0040592
C2699893,TREATS,C0030705
C2699951,TREATS,C0001144
C2699999,TREATS,C0524909
C2700226,TREATS,C0005586
C2700226,TREATS,C0221392
C2700226,TREATS,C0022593
C2700226,TREATS,C0026205
C2700226,TREATS,C0035258
C2700226,TREATS,C0349231
C2700247,TREATS,C0008049
C0164662,TREATS,C0019348
C2700247,TREATS,C0019357
C2700247,TREATS,C0019360
C2700247,TREATS,C0022576
C2700280,USES,C0182324
C0680681,USES,C5444416
C2700282,USES,C0021069
C2700331,TREATS,C0009443
C2700331,TREATS,C0015393
C2700331,TREATS,C0037299
C2700331,TREATS,C0043251
C2700334,TREATS,C0005967
C0288165,TREATS,C0020437
C2700334,TREATS,C0026764
C2700334,TREATS,C0030186
C2700619,USES,C3536998
C2701206,TREATS,C0599877
C2701231,TREATS,C0020517
C2701243,TREATS,C0206277
C2701282,TREATS,C0020517
C2701305,TREATS,C0020517
C2701339,TREATS,C0020517
C2701415,TREATS,C0020517
C2701451,TREATS,C0020517
C2701564,TREATS,C0020564
C2701576,TREATS,C0020517
C2701586,TREATS,C0020517
C2702310,TREATS,C0018128
C2702333,TREATS,C0022336
C2710874,TREATS,C0030193
C2711393,TREATS,C0030705
C2711393,TREATS,C0278479
C2711836,TREATS,C0003504
C2711836,TREATS,C0036830
C0023038,TREATS,C0010054
C2711836,TREATS,C0026269
C2711836,TREATS,C0337680
C1879498,TREATS,C0043210
C2711836,TREATS,C0015393
C2711836,TREATS,C0741183
C0242297,TREATS,C3272281
C2711836,TREATS,C3272283
C2711836,TREATS,C3806272
C0489950,TREATS,C5395033
C2711836,USES,C0175649
C2711836,USES,C0221839
C2713008,TREATS,C1458155
C2713008,TREATS,C1960398
C0304097,TREATS,C0020598
C2713074,TREATS,C0020626
C0004499,TREATS,C0029456
C2713074,TREATS,C3536983
C2713543,TREATS,C1263846
C2713595,TREATS,C0002351
C2713632,TREATS,C0040034
C2713632,TREATS,C0272286
C0056732,TREATS,C0000737
C2714632,TREATS,C0014175
C2714681,TREATS,C0003873
C2714681,TREATS,C0013390
C2714681,TREATS,C0233397
C2714681,TREATS,C0029408
C2714681,TREATS,C0000727
C2714681,TREATS,C0393735
C2714681,TREATS,C3495559
C2717021,TREATS,C0023443
C2717174,TREATS,C0155866
C2717539,TREATS,C0040128
C2717561,TREATS,C0004239
C2717561,TREATS,C0748064
C2717561,TREATS,C2363973
C2717561,TREATS,C2973725
C2717792,COEXISTS_WITH,C0004096
C2717817,TREATS,C0030705
C0871664,TREATS,C0151740
C2717817,TREATS,C0161398
C2717817,TREATS,C3279537
C2717875,AUGMENTS,C0035150
C2717959,INTERACTS_WITH,C0007634
C0185566,TREATS,C0006826
C2718059,TREATS,C1306632
C2718059,TREATS,C0027651
C2718059,TREATS,C0030705
C2718059,TREATS,C0402883
C2718080,TREATS,C0030705
C2718533,TREATS,C0007103
C0206128,TREATS,C0003868
C2718773,TREATS,C0030705
C2718773,TREATS,C0031069
C2718773,TREATS,C0342731
C5421138,TREATS,C1275126
C2718773,TREATS,C1384600
C3484390,TREATS,C2316212
C2718773,TREATS,C0029291
C0127082,TREATS,C0005747
C0061878|3002,TREATS,C0013421
C2719424,TREATS,C0016167
C2719424,TREATS,C0020458
C2719424,TREATS,C0026837
C2719424,TREATS,C0039128
C0982221,TREATS,C0038379
C2719430,TREATS,C0037090
C2719430,TREATS,C0013421
C2719618,TREATS,C0851578
C2719618,TREATS,C0036341
C0014987,TREATS,C0005586
C2719626,TREATS,C0011581
C3486650,TREATS,C0030705
C2719626,TREATS,C0036341
C2719626,TREATS,C0525046
C0041236,TREATS,C0005747
C2719767,TREATS,C0015967
